transaction_id,settlement_date,settlement_status,delay_hours
735,20-12-2024 09:07,Settled,20
736,26-07-2024 05:02,Settled,2
737,17-10-2024 10:13,Settled,47
738,22-11-2024 06:20,Settled,67
739,12-05-2024 08:00,Pending,35
740,30-09-2024 05:41,Settled,1
741,15-04-2024 00:20,Settled,57
742,07-01-2024 13:10,Settled,27
743,09-02-2024 07:36,Settled,6
744,17-08-2024 11:25,Settled,35
745,31-08-2024 04:44,Settled,3
746,11-08-2024 17:42,Settled,16
747,22-06-2024 00:10,Settled,33
748,31-10-2024 07:13,Settled,57
749,01-03-2024 21:22,Settled,49
750,28-01-2024 02:03,Settled,20
751,17-01-2024 15:39,Settled,11
752,24-08-2024 01:25,Settled,52
753,04-04-2024 12:44,Settled,3
754,20-04-2024 16:05,Settled,41
755,17-03-2024 04:43,Settled,43
756,07-11-2024 21:38,Settled,48
757,22-11-2024 07:53,Failed,45
758,14-09-2024 11:31,Settled,13
759,03-11-2024 11:16,Settled,66
760,27-02-2024 07:53,Settled,49
761,21-01-2024 11:43,Failed,54
762,08-08-2024 15:52,Settled,0
763,15-12-2024 01:42,Settled,27
764,09-12-2024 09:44,Settled,47
765,18-06-2024 08:16,Settled,26
766,10-12-2024 23:50,Settled,56
767,09-05-2024 23:48,Settled,46
768,24-08-2024 12:45,Failed,24
769,03-05-2024 07:52,Settled,50
770,07-03-2024 05:09,Settled,51
771,06-11-2024 17:00,Settled,27
772,10-03-2024 05:45,Settled,44
773,01-08-2024 11:14,Settled,36
774,09-02-2024 06:48,Settled,13
775,26-01-2024 04:50,Settled,40
776,26-12-2024 13:40,Settled,64
777,12-05-2024 07:55,Pending,22
778,28-10-2024 00:52,Settled,41
779,05-07-2024 17:35,Settled,40
780,04-11-2024 01:00,Settled,67
781,15-01-2024 03:52,Settled,9
782,13-09-2024 18:54,Settled,11
783,05-03-2024 03:03,Failed,51
784,26-01-2024 02:13,Settled,28
785,13-02-2024 22:44,Failed,65
786,30-04-2024 13:44,Failed,17
787,22-01-2024 21:36,Settled,45
788,26-01-2024 11:22,Settled,41
789,28-06-2024 21:27,Settled,28
790,18-01-2024 06:57,Settled,37
791,17-06-2024 08:58,Settled,4
792,22-01-2024 03:35,Settled,27
793,04-04-2024 03:10,Settled,28
794,30-01-2024 13:07,Settled,17
795,12-03-2024 05:08,Settled,38
796,17-03-2024 18:58,Settled,19
797,10-12-2024 18:12,Settled,58
798,24-04-2024 22:50,Settled,7
799,05-10-2024 19:11,Settled,27
800,13-02-2024 09:30,Settled,23
801,20-06-2024 07:35,Settled,0
802,07-03-2024 22:15,Settled,25
803,17-01-2024 06:23,Settled,51
804,03-07-2024 17:12,Settled,38
805,24-11-2024 21:04,Settled,68
806,04-04-2024 02:44,Settled,25
807,27-07-2024 00:57,Settled,43
808,10-07-2024 08:36,Failed,22
809,29-05-2024 15:33,Failed,16
810,13-08-2024 15:48,Settled,3
811,03-09-2024 13:47,Settled,2
812,08-04-2024 23:56,Settled,33
813,31-12-2024 11:39,Settled,66
814,12-06-2024 22:44,Settled,53
815,28-08-2024 14:29,Settled,42
816,10-09-2024 05:24,Settled,39
817,20-04-2024 15:41,Settled,37
818,26-03-2024 11:12,Pending,9
819,27-04-2024 01:36,Settled,30
820,20-09-2024 03:27,Settled,0
821,06-12-2024 23:39,Settled,71
822,15-11-2024 17:37,Settled,0
823,20-07-2024 00:24,Settled,8
824,12-09-2024 19:49,Settled,6
825,24-10-2024 14:29,Settled,51
826,18-11-2024 07:26,Settled,53
827,08-07-2024 16:30,Settled,71
828,21-03-2024 05:26,Settled,50
829,20-02-2024 11:31,Settled,68
830,10-03-2024 06:37,Settled,48
831,14-01-2024 04:26,Settled,23
832,11-01-2024 07:30,Settled,44
833,21-01-2024 06:44,Settled,49
834,20-04-2024 05:20,Settled,7
835,20-10-2024 23:00,Settled,64
836,23-01-2024 20:08,Settled,61
837,24-09-2024 01:49,Settled,2
838,27-03-2024 16:35,Settled,28
839,09-09-2024 06:40,Settled,19
840,06-01-2024 12:59,Settled,65
841,07-01-2024 12:32,Settled,63
842,22-07-2024 08:56,Settled,33
843,16-01-2024 09:18,Settled,29
844,20-10-2024 04:29,Settled,21
845,07-08-2024 11:14,Settled,62
846,20-10-2024 00:00,Settled,68
847,05-02-2024 22:15,Settled,41
848,07-01-2024 11:48,Settled,8
849,16-01-2024 04:36,Settled,32
850,31-10-2024 04:42,Settled,53
851,24-04-2024 04:34,Failed,20
852,15-03-2024 09:08,Failed,44
853,23-06-2024 21:50,Settled,9
854,24-10-2024 08:33,Settled,49
855,30-10-2024 16:06,Settled,16
856,23-11-2024 08:10,Settled,50
857,30-03-2024 20:51,Settled,47
858,02-11-2024 02:51,Settled,14
859,09-04-2024 17:06,Settled,41
860,29-09-2024 13:51,Settled,50
861,07-06-2024 21:28,Settled,25
862,23-07-2024 09:59,Settled,31
863,18-07-2024 09:34,Settled,31
864,04-10-2024 07:34,Settled,63
865,28-04-2024 00:48,Failed,18
866,29-09-2024 20:12,Settled,21
867,19-03-2024 03:29,Failed,65
868,25-12-2024 00:13,Settled,69
869,07-01-2024 01:48,Settled,59
870,07-12-2024 14:30,Settled,23
871,03-04-2024 21:53,Settled,23
872,12-09-2024 20:33,Settled,54
873,25-10-2024 05:29,Settled,54
874,10-12-2024 19:49,Settled,55
875,05-03-2024 19:19,Settled,2
876,04-10-2024 01:00,Settled,57
877,24-11-2024 15:39,Settled,16
878,07-05-2024 22:14,Settled,44
879,29-01-2024 01:39,Settled,55
880,02-10-2024 02:17,Settled,9
881,30-05-2024 19:40,Settled,10
882,17-10-2024 22:23,Settled,22
883,20-03-2024 00:57,Settled,63
884,17-03-2024 19:54,Settled,68
885,16-05-2024 13:14,Settled,56
886,30-09-2024 04:06,Settled,59
887,23-11-2024 14:48,Settled,67
888,10-05-2024 10:50,Settled,45
889,21-09-2024 07:37,Settled,38
890,21-08-2024 18:32,Settled,39
891,18-09-2024 20:03,Settled,69
892,25-10-2024 23:49,Settled,8
893,10-09-2024 01:45,Settled,46
894,11-08-2024 10:30,Settled,71
895,18-12-2024 10:01,Settled,62
896,18-06-2024 15:39,Settled,13
897,15-03-2024 09:26,Settled,32
898,01-11-2024 05:44,Settled,0
899,12-12-2024 21:22,Settled,5
900,09-10-2024 15:30,Settled,63
901,08-06-2024 21:18,Settled,45
902,11-03-2024 12:59,Settled,31
903,24-05-2024 07:36,Settled,43
904,24-08-2024 07:03,Settled,33
905,30-12-2024 15:06,Settled,1
906,27-12-2024 21:18,Pending,55
907,16-10-2024 10:32,Settled,70
908,14-05-2024 13:41,Settled,59
909,16-06-2024 13:30,Settled,68
910,04-08-2024 05:45,Settled,29
911,25-10-2024 02:32,Failed,67
912,30-04-2024 10:11,Settled,12
913,19-03-2024 06:11,Settled,3
914,10-08-2024 22:11,Settled,39
915,03-09-2024 05:57,Settled,1
916,10-12-2024 12:58,Settled,25
917,28-07-2024 06:31,Failed,59
918,30-06-2024 08:15,Settled,56
919,09-05-2024 08:48,Settled,18
920,25-02-2024 01:48,Settled,66
921,22-04-2024 18:35,Settled,24
922,02-12-2024 17:19,Settled,24
923,11-08-2024 12:46,Settled,20
924,16-12-2024 06:51,Settled,34
925,01-05-2024 19:57,Settled,70
926,08-04-2024 11:22,Settled,7
927,26-09-2024 18:21,Settled,67
928,25-07-2024 07:26,Settled,47
929,01-05-2024 05:21,Settled,6
930,12-06-2024 22:04,Settled,9
931,17-02-2024 11:24,Settled,13
932,17-01-2024 12:42,Settled,34
933,30-12-2024 04:32,Settled,10
934,12-03-2024 17:26,Settled,49
935,15-08-2024 16:57,Pending,51
936,11-09-2024 05:33,Settled,1
937,21-10-2024 17:42,Settled,5
938,07-07-2024 20:29,Settled,66
939,15-04-2024 16:03,Settled,69
940,17-05-2024 17:00,Settled,53
941,12-09-2024 11:53,Settled,60
942,04-06-2024 00:08,Failed,6
943,04-04-2024 16:18,Settled,16
944,20-12-2024 05:21,Settled,53
945,01-05-2024 05:00,Settled,13
946,11-02-2024 03:25,Pending,5
947,13-05-2024 05:32,Settled,2
948,26-06-2024 15:20,Settled,57
949,09-12-2024 04:15,Settled,49
950,08-02-2024 20:36,Settled,52
951,21-04-2024 09:22,Failed,29
952,10-07-2024 19:58,Settled,53
953,26-04-2024 17:16,Settled,60
954,20-07-2024 21:42,Settled,50
955,18-11-2024 00:26,Settled,50
956,02-04-2024 06:24,Settled,44
957,22-03-2024 20:18,Failed,21
958,19-05-2024 11:17,Settled,52
959,16-04-2024 11:55,Settled,11
960,23-07-2024 12:22,Settled,32
961,09-08-2024 07:13,Settled,53
962,20-07-2024 18:45,Settled,19
963,06-04-2024 06:26,Settled,6
964,09-12-2024 22:48,Settled,45
965,20-01-2024 14:22,Settled,33
966,13-07-2024 14:08,Settled,34
967,09-09-2024 11:11,Settled,36
968,17-01-2024 07:09,Settled,21
969,20-12-2024 18:20,Settled,45
970,14-01-2024 16:16,Settled,56
971,15-09-2024 05:27,Settled,37
972,09-09-2024 18:53,Failed,12
973,23-12-2024 22:29,Settled,10
974,27-11-2024 19:49,Settled,45
975,08-12-2024 10:23,Settled,62
976,15-12-2024 09:21,Settled,31
977,22-10-2024 01:50,Settled,43
978,25-03-2024 04:35,Settled,52
979,19-03-2024 00:44,Settled,41
980,23-01-2024 08:54,Settled,8
981,29-09-2024 04:13,Failed,52
982,05-10-2024 05:48,Settled,6
983,24-07-2024 15:01,Settled,64
984,22-10-2024 02:40,Settled,26
985,06-01-2024 07:38,Settled,38
986,21-05-2024 00:00,Settled,29
987,07-11-2024 08:40,Settled,51
988,19-09-2024 01:51,Settled,16
989,18-07-2024 22:54,Settled,36
990,13-01-2024 11:09,Settled,54
991,06-07-2024 01:13,Settled,18
992,17-08-2024 00:26,Settled,8
993,19-09-2024 21:56,Settled,45
994,24-08-2024 10:30,Settled,6
995,19-01-2024 03:22,Settled,59
996,29-04-2024 20:49,Settled,40
997,23-12-2024 15:06,Settled,66
998,30-06-2024 20:56,Settled,19
999,16-01-2024 05:39,Settled,71
1000,13-06-2024 13:23,Settled,14
1001,14-01-2024 00:20,Failed,18
1002,18-09-2024 07:02,Settled,8
1003,03-05-2024 12:14,Settled,66
1004,01-01-2024 22:10,Settled,11
1005,08-02-2024 04:51,Settled,23
1006,27-09-2024 01:21,Settled,16
1007,17-08-2024 13:47,Settled,13
1008,30-05-2024 17:03,Settled,12
1009,30-07-2024 17:02,Settled,27
1010,02-02-2024 10:23,Settled,51
1011,14-05-2024 11:54,Settled,7
1012,13-09-2024 21:54,Settled,10
1013,14-07-2024 23:30,Settled,3
1014,15-04-2024 16:56,Failed,63
1015,16-07-2024 02:38,Settled,57
1016,23-09-2024 19:33,Settled,45
1017,18-07-2024 06:23,Pending,69
1018,04-12-2024 21:19,Settled,58
1019,23-12-2024 21:41,Settled,54
1020,30-12-2024 09:36,Settled,48
1021,20-02-2024 07:01,Settled,4
1022,12-03-2024 12:38,Pending,12
1023,06-10-2024 21:14,Settled,39
1024,25-12-2024 23:48,Settled,58
1025,26-01-2024 20:53,Settled,41
1026,16-01-2024 05:19,Settled,45
1027,01-04-2024 00:59,Settled,38
1028,08-03-2024 21:07,Settled,27
1029,25-10-2024 03:58,Settled,10
1030,11-11-2024 05:07,Settled,60
1031,18-12-2024 08:42,Settled,9
1032,13-01-2024 23:31,Settled,3
1033,24-12-2024 19:16,Settled,63
1034,02-04-2024 14:39,Settled,1
1035,08-01-2024 17:31,Settled,2
1036,07-01-2024 07:23,Settled,60
1037,05-07-2024 15:16,Settled,49
1038,22-02-2024 06:21,Settled,9
1039,07-09-2024 13:02,Settled,12
1040,15-12-2024 00:07,Settled,63
1041,28-10-2024 09:57,Settled,24
1042,03-08-2024 21:56,Pending,7
1043,10-09-2024 02:45,Settled,1
1044,23-06-2024 08:12,Settled,19
1045,10-04-2024 09:11,Settled,55
1046,10-08-2024 21:27,Settled,26
1047,25-01-2024 04:58,Settled,22
1048,17-04-2024 23:19,Settled,58
1049,15-06-2024 04:22,Settled,39
1050,07-08-2024 22:52,Settled,35
1051,02-04-2024 09:11,Failed,25
1052,16-04-2024 21:24,Settled,15
1053,08-02-2024 12:04,Settled,57
1054,22-12-2024 15:00,Settled,42
1055,24-03-2024 01:55,Settled,60
1056,20-09-2024 15:35,Settled,48
1057,28-04-2024 02:23,Settled,67
1058,16-12-2024 19:24,Settled,2
1059,01-02-2024 19:38,Settled,40
1060,14-01-2024 14:19,Settled,63
1061,11-05-2024 12:28,Settled,22
1062,03-11-2024 12:10,Settled,6
1063,27-06-2024 11:29,Settled,55
1064,17-06-2024 21:55,Settled,14
1065,19-07-2024 07:36,Settled,66
1066,16-02-2024 23:59,Settled,14
1067,21-08-2024 01:24,Settled,13
1068,24-03-2024 12:03,Settled,51
1069,26-10-2024 00:59,Settled,41
1070,04-12-2024 17:40,Failed,28
1071,21-01-2024 00:18,Settled,13
1072,16-01-2024 21:32,Failed,17
1073,17-06-2024 14:21,Settled,67
1074,29-09-2024 13:24,Settled,46
1075,18-02-2024 18:05,Settled,66
1076,20-01-2024 09:58,Settled,22
1077,17-06-2024 12:11,Settled,5
1078,06-07-2024 23:13,Settled,14
1079,04-05-2024 10:26,Settled,34
1080,06-11-2024 12:38,Settled,27
1081,21-04-2024 17:09,Settled,6
1082,23-07-2024 14:56,Settled,27
1083,19-01-2024 23:11,Settled,62
1084,17-12-2024 05:52,Settled,26
1085,12-04-2024 06:07,Settled,65
1086,12-05-2024 21:39,Settled,63
1087,20-10-2024 00:07,Settled,51
1088,06-08-2024 12:10,Pending,47
1089,20-05-2024 17:45,Settled,42
1090,21-02-2024 03:27,Settled,48
1091,03-11-2024 12:02,Settled,34
1092,03-03-2024 15:53,Settled,1
1093,15-09-2024 08:06,Settled,48
1094,03-06-2024 14:11,Settled,4
1095,16-12-2024 07:01,Settled,36
1096,05-07-2024 10:31,Settled,61
1097,26-06-2024 00:32,Settled,19
1098,26-08-2024 13:37,Settled,10
1099,22-08-2024 21:01,Pending,40
1100,29-03-2024 20:42,Settled,35
1101,23-05-2024 00:00,Settled,69
1102,16-04-2024 23:12,Failed,64
1103,22-07-2024 07:27,Settled,24
1104,16-07-2024 01:58,Settled,14
1105,04-08-2024 12:45,Settled,43
1106,22-03-2024 11:53,Settled,30
1107,18-12-2024 06:57,Settled,13
1108,19-12-2024 06:10,Settled,6
1109,02-11-2024 19:00,Settled,11
1110,02-08-2024 19:00,Failed,33
1111,11-09-2024 20:39,Settled,57
1112,23-05-2024 21:50,Failed,56
1113,12-09-2024 19:07,Settled,27
1114,30-01-2024 18:14,Settled,40
1115,22-11-2024 02:47,Settled,16
1116,19-09-2024 22:40,Failed,50
1117,18-10-2024 03:56,Settled,45
1118,23-07-2024 12:28,Settled,42
1119,30-05-2024 08:47,Settled,15
1120,21-01-2024 06:45,Settled,54
1121,01-01-2025 00:03,Pending,29
1122,03-08-2024 00:18,Failed,69
1123,03-06-2024 03:30,Settled,55
1124,03-06-2024 06:09,Settled,12
1125,02-05-2024 15:46,Settled,24
1126,04-12-2024 23:04,Settled,10
1127,29-11-2024 13:29,Settled,8
1128,05-12-2024 17:38,Settled,21
1129,08-01-2024 06:37,Settled,22
1130,18-04-2024 17:33,Settled,33
1131,28-06-2024 12:09,Settled,29
1132,25-04-2024 18:00,Settled,33
1133,19-05-2024 14:52,Settled,54
1134,28-02-2024 16:47,Settled,32
1135,20-06-2024 00:14,Failed,5
1136,02-03-2024 02:36,Settled,46
1137,04-02-2024 13:32,Settled,46
1138,15-06-2024 06:41,Settled,29
1139,20-12-2024 05:08,Settled,39
1140,16-03-2024 20:29,Settled,21
1141,31-03-2024 04:47,Settled,55
1142,25-11-2024 01:00,Settled,68
1143,07-11-2024 15:05,Settled,35
1144,02-11-2024 13:55,Settled,54
1145,20-05-2024 08:39,Settled,63
1146,07-11-2024 09:46,Settled,64
1147,13-03-2024 11:44,Settled,67
1148,09-08-2024 08:19,Settled,39
1149,11-11-2024 00:25,Settled,51
1150,09-03-2024 10:03,Settled,61
1151,02-10-2024 15:43,Settled,61
1152,13-11-2024 18:53,Settled,50
1153,31-03-2024 21:52,Settled,48
1154,18-02-2024 22:42,Settled,19
1155,04-04-2024 16:37,Settled,33
1156,18-09-2024 07:05,Settled,57
1157,25-12-2024 12:28,Settled,43
1158,03-03-2024 04:59,Settled,12
1159,13-03-2024 08:48,Settled,57
1160,28-08-2024 05:19,Settled,56
1161,29-05-2024 23:47,Settled,36
1162,11-12-2024 09:21,Settled,29
1163,17-04-2024 23:51,Settled,11
1164,11-05-2024 13:56,Settled,48
1165,19-05-2024 08:20,Settled,44
1166,14-11-2024 10:07,Settled,18
1167,18-06-2024 22:08,Pending,70
1168,25-03-2024 10:36,Settled,29
1169,23-06-2024 17:16,Settled,2
1170,21-03-2024 11:01,Settled,57
1171,07-04-2024 01:48,Settled,10
1172,01-10-2024 18:36,Settled,65
1173,19-11-2024 20:11,Settled,33
1174,25-04-2024 19:06,Settled,9
1175,20-09-2024 10:12,Settled,10
1176,24-05-2024 18:52,Settled,19
1177,07-08-2024 18:52,Pending,2
1178,21-01-2024 13:11,Settled,18
1179,30-05-2024 06:36,Settled,10
1180,15-05-2024 02:18,Settled,57
1181,22-06-2024 18:11,Settled,17
1182,23-02-2024 18:04,Settled,32
1183,21-01-2024 07:38,Settled,40
1184,20-09-2024 06:46,Settled,25
1185,23-01-2024 21:18,Settled,71
1186,01-08-2024 19:40,Settled,35
1187,03-07-2024 18:24,Settled,55
1188,06-05-2024 07:31,Settled,26
1189,30-12-2024 16:54,Settled,22
1190,30-01-2024 14:44,Settled,26
1191,11-10-2024 18:09,Settled,44
1192,24-04-2024 06:14,Settled,34
1193,21-11-2024 04:56,Settled,57
1194,05-09-2024 09:39,Settled,67
1195,03-01-2024 15:51,Settled,7
1196,28-11-2024 08:19,Failed,19
1197,02-10-2024 00:47,Settled,1
1198,23-08-2024 10:03,Pending,3
1199,29-01-2024 19:09,Settled,40
1200,28-10-2024 22:17,Settled,20
1201,19-08-2024 04:36,Settled,20
1202,13-02-2024 06:20,Failed,7
1203,27-08-2024 03:35,Settled,38
1204,25-07-2024 05:14,Settled,51
1205,29-06-2024 14:06,Settled,46
1206,20-11-2024 17:58,Settled,0
1207,18-05-2024 15:21,Settled,21
1208,06-09-2024 05:12,Settled,56
1209,06-02-2024 06:18,Settled,34
1210,08-09-2024 18:11,Settled,0
1211,30-09-2024 09:55,Settled,39
1212,18-09-2024 08:17,Settled,47
1213,07-06-2024 17:16,Pending,29
1214,05-01-2024 20:05,Settled,71
1215,01-08-2024 14:21,Settled,41
1216,22-09-2024 10:39,Settled,39
1217,06-05-2024 14:42,Settled,47
1218,25-09-2024 11:48,Settled,9
1219,27-01-2024 18:59,Pending,70
1220,12-03-2024 17:37,Failed,54
1221,07-03-2024 15:47,Settled,56
1222,10-05-2024 23:12,Settled,64
1223,12-11-2024 01:38,Settled,65
1224,02-08-2024 02:05,Settled,43
1225,12-07-2024 01:21,Settled,41
1226,02-09-2024 11:01,Settled,71
1227,31-07-2024 13:07,Failed,9
1228,20-11-2024 00:48,Settled,68
1229,12-02-2024 05:22,Settled,41
1230,17-12-2024 21:41,Settled,69
1231,19-10-2024 01:41,Settled,56
1232,02-09-2024 10:32,Settled,57
1233,05-06-2024 03:24,Settled,49
1234,01-03-2024 03:57,Settled,10
1235,05-07-2024 17:07,Settled,4
1236,31-07-2024 17:33,Settled,63
1237,27-10-2024 05:28,Settled,7
1238,05-11-2024 00:34,Settled,43
1239,17-12-2024 21:22,Settled,38
1240,26-01-2024 21:57,Settled,60
1241,09-12-2024 10:50,Settled,66
1242,16-12-2024 12:35,Settled,64
1243,19-12-2024 22:37,Settled,5
1244,22-09-2024 02:45,Settled,16
1245,04-12-2024 22:46,Settled,53
1246,06-10-2024 00:02,Settled,66
1247,25-10-2024 00:39,Settled,21
1248,21-04-2024 17:43,Settled,8
1249,14-01-2024 06:50,Settled,15
1250,10-11-2024 13:29,Settled,33
1251,15-01-2024 03:04,Settled,65
1252,10-12-2024 21:07,Settled,54
1253,19-02-2024 05:33,Settled,12
1254,14-09-2024 17:20,Settled,38
1255,13-07-2024 16:52,Settled,70
1256,24-06-2024 07:47,Settled,36
1257,21-06-2024 11:36,Settled,61
1258,17-10-2024 23:39,Settled,57
1259,28-03-2024 04:22,Settled,66
1260,15-03-2024 16:26,Settled,64
1261,17-10-2024 18:45,Settled,55
1262,17-01-2024 12:04,Pending,25
1263,07-03-2024 02:40,Settled,69
1264,31-08-2024 18:09,Settled,31
1265,12-07-2024 23:37,Pending,4
1266,07-05-2024 04:37,Settled,7
1267,03-03-2024 05:50,Settled,17
1268,10-11-2024 06:34,Settled,23
1269,04-04-2024 14:41,Settled,53
1270,18-09-2024 00:30,Settled,40
1271,15-07-2024 20:25,Settled,64
1272,20-09-2024 23:48,Settled,56
1273,13-03-2024 18:04,Settled,66
1274,11-02-2024 00:22,Settled,59
1275,03-01-2024 13:49,Settled,35
1276,13-04-2024 15:31,Settled,11
1277,19-03-2024 08:31,Settled,23
1278,15-05-2024 23:00,Settled,63
1279,15-07-2024 10:43,Settled,52
1280,07-10-2024 21:27,Settled,26
1281,18-10-2024 10:05,Settled,69
1282,11-04-2024 10:09,Settled,46
1283,26-06-2024 11:28,Settled,7
1284,23-11-2024 18:31,Settled,40
1285,12-08-2024 19:38,Settled,20
1286,30-03-2024 14:55,Settled,25
1287,20-09-2024 06:36,Settled,44
1288,29-11-2024 08:44,Settled,41
1289,16-06-2024 06:04,Settled,44
1290,18-07-2024 09:30,Settled,71
1291,18-02-2024 17:43,Settled,5
1292,04-08-2024 04:16,Settled,22
1293,31-05-2024 01:05,Pending,6
1294,20-01-2024 18:45,Settled,27
1295,21-01-2024 13:11,Settled,45
1296,13-03-2024 15:03,Pending,32
1297,26-02-2024 00:29,Settled,28
1298,23-04-2024 18:38,Settled,41
1299,03-11-2024 11:18,Settled,58
1300,26-08-2024 07:42,Settled,50
1301,16-06-2024 12:13,Settled,9
1302,17-06-2024 23:55,Settled,4
1303,30-07-2024 00:28,Settled,18
1304,16-10-2024 11:15,Pending,31
1305,31-08-2024 20:49,Settled,11
1306,27-09-2024 14:45,Settled,32
1307,24-05-2024 04:39,Settled,71
1308,29-01-2024 12:27,Settled,14
1309,16-03-2024 14:12,Failed,42
1310,27-03-2024 03:31,Settled,55
1311,22-10-2024 12:41,Settled,62
1312,03-02-2024 02:39,Settled,13
1313,07-09-2024 19:51,Settled,40
1314,06-10-2024 03:33,Settled,31
1315,05-01-2024 05:35,Settled,38
1316,25-11-2024 20:33,Settled,43
1317,29-08-2024 10:23,Pending,17
1318,08-03-2024 19:08,Settled,50
1319,10-05-2024 07:52,Settled,31
1320,20-02-2024 01:33,Settled,4
1321,13-08-2024 00:20,Settled,43
1322,22-12-2024 06:56,Settled,20
1323,22-12-2024 03:02,Settled,68
1324,24-11-2024 20:02,Settled,11
1325,11-02-2024 13:17,Settled,0
1326,23-07-2024 00:20,Settled,68
1327,04-07-2024 16:15,Settled,61
1328,24-03-2024 01:38,Settled,67
1329,16-09-2024 00:48,Settled,19
1330,05-08-2024 06:24,Settled,7
1331,26-08-2024 20:54,Settled,47
1332,29-06-2024 18:18,Settled,22
1333,05-09-2024 04:15,Settled,70
1334,03-01-2024 19:42,Settled,18
1335,14-02-2024 20:15,Settled,33
1336,19-09-2024 06:50,Settled,7
1337,20-01-2024 11:34,Pending,28
1338,17-09-2024 21:56,Settled,2
1339,22-03-2024 20:21,Settled,28
1340,05-01-2024 04:02,Settled,33
1341,12-11-2024 18:43,Settled,49
1342,15-09-2024 18:25,Failed,2
1343,18-04-2024 19:52,Settled,63
1344,21-11-2024 13:45,Settled,24
1345,12-06-2024 12:01,Settled,71
1346,15-09-2024 11:52,Settled,14
1347,27-03-2024 19:29,Settled,36
1348,28-02-2024 15:17,Settled,32
1349,10-11-2024 01:00,Settled,51
1350,19-01-2024 13:37,Settled,9
1351,13-12-2024 16:21,Settled,34
1352,16-02-2024 16:36,Settled,39
1353,25-04-2024 16:50,Settled,53
1354,07-08-2024 21:08,Settled,42
1355,09-02-2024 11:01,Settled,19
1356,18-11-2024 21:23,Settled,60
1357,22-10-2024 15:18,Settled,63
1358,22-06-2024 12:58,Settled,48
1359,16-06-2024 16:40,Failed,16
1360,26-05-2024 23:34,Settled,7
1361,20-04-2024 03:57,Settled,0
1362,17-01-2024 11:35,Settled,65
1363,22-04-2024 23:05,Settled,26
